Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2008","2008","tonnes","17.9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2010","2010","tonnes","7.58","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2012","2012","tonnes","29.45","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2013","2013","tonnes","0.01","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2015","2015","tonnes","4.38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2016","2016","tonnes","14.04","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2017","2017","tonnes","15.2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2002","2002","1000 US$","12.12","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2004","2004","1000 US$","15.99","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2005","2005","1000 US$","14.81","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2006","2006","1000 US$","7.74","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2007","2007","1000 US$","74.48","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2008","2008","1000 US$","60.72","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2010","2010","1000 US$","38.71","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2012","2012","1000 US$","90.25","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2013","2013","1000 US$","0.91","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2015","2015","1000 US$","11.44","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2016","2016","1000 US$","6.47","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2017","2017","1000 US$","17.01","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2002","2002","tonnes","534","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2003","2003","tonnes","398","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2004","2004","tonnes","12971","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2005","2005","tonnes","27814","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2009","2009","tonnes","74","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","10","Australia","5510","Production","4022","Diammonium phosphate (DAP)","2003","2003","tonnes","683200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2002","2002","tonnes","380330.03","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2003","2003","tonnes","331024.69","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2004","2004","tonnes","327209.12","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2005","2005","tonnes","217188.6","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2006","2006","tonnes","179725.16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2007","2007","tonnes","179925","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2008","2008","tonnes","298338.19","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2009","2009","tonnes","185553.33","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2010","2010","tonnes","278862.16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2011","2011","tonnes","164106.67","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2012","2012","tonnes","191422.18","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2013","2013","tonnes","232456.96","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2014","2014","tonnes","270625.52","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2015","2015","tonnes","321337.58","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2016","2016","tonnes","286401.19","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2017","2017","tonnes","127202.83","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2002","2002","1000 US$","50138.59","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2003","2003","1000 US$","50514.11","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2004","2004","1000 US$","73470.76","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2005","2005","1000 US$","78644.35","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2006","2006","1000 US$","49204.89","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2007","2007","1000 US$","69900.83","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2008","2008","1000 US$","249073.02","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2009","2009","1000 US$","88602.2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2010","2010","1000 US$","135973.19","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2011","2011","1000 US$","100441.26","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2012","2012","1000 US$","92842.26","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2013","2013","1000 US$","94372.03","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2014","2014","1000 US$","101619.82","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2015","2015","1000 US$","109272.38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2016","2016","1000 US$","66404.37","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4022","Diammonium phosphate (DAP)","2017","2017","1000 US$","48718","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2002","2002","tonnes","244261.62","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2003","2003","tonnes","295988.7","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2004","2004","tonnes","239269.62","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2005","2005","tonnes","329672.15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2006","2006","tonnes","201425.99","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2007","2007","tonnes","220794.88","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2008","2008","tonnes","364154.78","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2009","2009","tonnes","517475.46","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2010","2010","tonnes","353938.57","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2011","2011","tonnes","445470.67","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2012","2012","tonnes","432520.26","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2013","2013","tonnes","328031.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2014","2014","tonnes","309776.45","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2015","2015","tonnes","431147.44","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2016","2016","tonnes","637972.86","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2017","2017","tonnes","369243.8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2002","2002","1000 US$","37985.76","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2003","2003","1000 US$","59573.61","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2004","2004","1000 US$","54436.22","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2005","2005","1000 US$","83872.55","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2006","2006","1000 US$","52997.36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2007","2007","1000 US$","95880.85","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2008","2008","1000 US$","380007","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2009","2009","1000 US$","170204.54","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2010","2010","1000 US$","168268.61","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2011","2011","1000 US$","279960.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2012","2012","1000 US$","245420.67","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2013","2013","1000 US$","155972.75","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2014","2014","1000 US$","145286.48","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2015","2015","1000 US$","203580.02","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2016","2016","1000 US$","212298.39","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4022","Diammonium phosphate (DAP)","2017","2017","1000 US$","126062.61","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2010","2010","tonnes","1022315","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2012","2012","tonnes","1124066","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2002","2002","tonnes","12814.43","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2003","2003","tonnes","17203.57","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2004","2004","tonnes","18087.91","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2005","2005","tonnes","22496.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2006","2006","tonnes","27948.43","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2007","2007","tonnes","47140.13","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2008","2008","tonnes","68778.22","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2009","2009","tonnes","49102.57","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2010","2010","tonnes","53041.16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2011","2011","tonnes","45457.03","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2012","2012","tonnes","45715.81","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2013","2013","tonnes","40665.04","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2014","2014","tonnes","44476.11","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2015","2015","tonnes","57623.68","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2016","2016","tonnes","46614.36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4030","Fertilizers n.e.c.","2017","2017","tonnes","61397.07","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2002","2002","1000 US$","8338.15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2003","2003","1000 US$","9830.71","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2004","2004","1000 US$","10674.91","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2005","2005","1000 US$","15902.96","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2006","2006","1000 US$","17123.3","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2007","2007","1000 US$","25858.99","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2008","2008","1000 US$","58443.12","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2009","2009","1000 US$","36312.31","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2010","2010","1000 US$","41238.82","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2011","2011","1000 US$","38097.57","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2012","2012","1000 US$","41305.12","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2013","2013","1000 US$","37827.01","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2014","2014","1000 US$","40191.76","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2015","2015","1000 US$","44447.23","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2016","2016","1000 US$","37284.72","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4030","Fertilizers n.e.c.","2017","2017","1000 US$","45088.81","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2002","2002","tonnes","2480.61","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2003","2003","tonnes","4580.83","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2004","2004","tonnes","4473.13","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2005","2005","tonnes","3422.19","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2006","2006","tonnes","2416.1","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2007","2007","tonnes","34062.05","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2008","2008","tonnes","6617.54","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2009","2009","tonnes","4754.54","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2010","2010","tonnes","3927.41","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2011","2011","tonnes","3760.69","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2012","2012","tonnes","2918.8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2013","2013","tonnes","2967.62","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2014","2014","tonnes","3893.05","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2015","2015","tonnes","4906.25","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4030","Fertilizers n.e.c.","2016","2016","tonnes","9086.01","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
